X (original),Y (original),X (deformed),Y (deformed),U1,U2,E11,E22,E12
10.0,50.0,10.360000014,49.472299099,0.360000014,-0.527700901,0.0353671424,-0.0106101064,0.0
10.0,45.0,10.360000014,44.525069207,0.360000014,-0.474930793,0.0353671424,-0.0106101064,0.0
10.0,40.0,10.360000014,39.577839315,0.360000014,-0.422160685,0.0353671424,-0.0106101064,0.0
10.0,35.0,10.360000014,34.630609393,0.360000014,-0.369390607,0.0353671424,-0.0106101064,0.0
10.0,30.0,10.360000014,29.683379471,0.360000014,-0.316620529,0.0353671424,-0.0106101064,0.0
10.0,25.0,10.360000014,24.736149549,0.360000014,-0.263850451,0.0353671424,-0.0106101064,0.0
10.0,20.0,10.360000014,19.788919657,0.360000014,-0.211080343,0.0353671424,-0.0106101064,0.0
10.0,15.0,10.360000014,14.841689736,0.360000014,-0.158310264,0.0353671424,-0.0106101064,0.0
10.0,10.0,10.360000014,9.894459829,0.360000014,-0.105540171,0.0353671424,-0.0106101064,0.0
10.0,5.0,10.360000014,4.9472299144,0.360000014,-0.0527700856,0.0353671424,-0.0106101064,0.0
10.0,0.0,10.360000014,-2.8067952099999997e-17,0.360000014,-2.8067952099999997e-17,0.0353671424,-0.0106101064,0.0
15.0,50.0,15.540000021,49.472299099,0.540000021,-0.527700901,0.0353671424,-0.0106101064,0.0
15.0,45.0,15.540000021,44.525069207,0.540000021,-0.474930793,0.0353671424,-0.0106101064,0.0
15.0,40.0,15.540000021,39.577839315,0.540000021,-0.422160685,0.0353671424,-0.0106101064,0.0
15.0,35.0,15.540000021,34.630609393,0.540000021,-0.369390607,0.0353671424,-0.0106101064,0.0
15.0,30.0,15.540000021,29.683379471,0.540000021,-0.316620529,0.0353671424,-0.0106101064,0.0
15.0,25.0,15.540000021,24.736149549,0.540000021,-0.263850451,0.0353671424,-0.0106101064,0.0
15.0,20.0,15.540000021,19.788919657,0.540000021,-0.211080343,0.0353671424,-0.0106101064,0.0
15.0,15.0,15.540000021,14.841689736,0.540000021,-0.158310264,0.0353671424,-0.0106101064,0.0
15.0,10.0,15.540000021,9.894459829,0.540000021,-0.105540171,0.0353671424,-0.0106101064,0.0
15.0,5.0,15.540000021,4.9472299144,0.540000021,-0.0527700856,0.0353671424,-0.0106101064,0.0
15.0,0.0,15.540000021,-6.823270599999999e-17,0.540000021,-6.823270599999999e-17,0.0353671424,-0.0106101064,0.0
20.0,50.0,20.720000029,49.472299099,0.720000029,-0.527700901,0.0353671424,-0.0106101064,0.0
20.0,45.0,20.720000029,44.525069207,0.720000029,-0.474930793,0.0353671424,-0.0106101064,0.0
20.0,40.0,20.720000029,39.577839315,0.720000029,-0.422160685,0.0353671424,-0.0106101064,0.0
20.0,35.0,20.720000029,34.630609393,0.720000029,-0.369390607,0.0353671424,-0.0106101064,0.0
20.0,30.0,20.720000029,29.683379471,0.720000029,-0.316620529,0.0353671424,-0.0106101064,0.0
20.0,25.0,20.720000029,24.736149549,0.720000029,-0.263850451,0.0353671424,-0.0106101064,0.0
20.0,20.0,20.720000029,19.788919657,0.720000029,-0.211080343,0.0353671424,-0.0106101064,0.0
20.0,15.0,20.720000029,14.841689736,0.720000029,-0.158310264,0.0353671424,-0.0106101064,0.0
20.0,10.0,20.720000029,9.894459829,0.720000029,-0.105540171,0.0353671424,-0.0106101064,0.0
20.0,5.0,20.720000029,4.9472299144,0.720000029,-0.0527700856,0.0353671424,-0.0106101064,0.0
20.0,0.0,20.720000029,-5.3114395399999995e-17,0.720000029,-5.3114395399999995e-17,0.0353671424,-0.0106101064,0.0
25.0,50.0,25.899999976,49.472299099,0.899999976,-0.527700901,0.0353671424,-0.0106101064,0.0
25.0,45.0,25.899999976,44.525069207,0.899999976,-0.474930793,0.0353671424,-0.0106101064,0.0
25.0,40.0,25.899999976,39.577839315,0.899999976,-0.422160685,0.0353671424,-0.0106101064,0.0
25.0,35.0,25.899999976,34.630609393,0.899999976,-0.369390607,0.0353671424,-0.0106101064,0.0
25.0,30.0,25.899999976,29.683379471,0.899999976,-0.316620529,0.0353671424,-0.0106101064,0.0
25.0,25.0,25.899999976,24.736149549,0.899999976,-0.263850451,0.0353671424,-0.0106101064,0.0
25.0,20.0,25.899999976,19.788919657,0.899999976,-0.211080343,0.0353671424,-0.0106101064,0.0
25.0,15.0,25.899999976,14.841689736,0.899999976,-0.158310264,0.0353671424,-0.0106101064,0.0
25.0,10.0,25.899999976,9.894459829,0.899999976,-0.105540171,0.0353671424,-0.0106101064,0.0
25.0,5.0,25.899999976,4.9472299144,0.899999976,-0.0527700856,0.0353671424,-0.0106101064,0.0
25.0,0.0,25.899999976,-8.049467259999999e-17,0.899999976,-8.049467259999999e-17,0.0353671424,-0.0106101064,0.0
30.0,50.0,31.08000004,49.472299099,1.08000004,-0.527700901,0.0353671424,-0.0106101064,0.0
30.0,45.0,31.08000004,44.525069207,1.08000004,-0.474930793,0.0353671424,-0.0106101064,0.0
30.0,40.0,31.08000004,39.577839315,1.08000004,-0.422160685,0.0353671424,-0.0106101064,0.0
30.0,35.0,31.08000004,34.630609393,1.08000004,-0.369390607,0.0353671424,-0.0106101064,0.0
30.0,30.0,31.08000004,29.683379471,1.08000004,-0.316620529,0.0353671424,-0.0106101064,0.0
30.0,25.0,31.08000004,24.736149549,1.08000004,-0.263850451,0.0353671424,-0.0106101064,0.0
30.0,20.0,31.08000004,19.788919657,1.08000004,-0.211080343,0.0353671424,-0.0106101064,0.0
30.0,15.0,31.08000004,14.841689736,1.08000004,-0.158310264,0.0353671424,-0.0106101064,0.0
30.0,10.0,31.08000004,9.894459829,1.08000004,-0.105540171,0.0353671424,-0.0106101064,0.0
30.0,5.0,31.08000004,4.9472299144,1.08000004,-0.0527700856,0.0353671424,-0.0106101064,0.0
30.0,0.0,31.08000004,-4.4307280999999997e-17,1.08000004,-4.4307280999999997e-17,0.0353671424,-0.0106101064,0.0
35.0,50.0,36.25999999,49.472299099,1.25999999,-0.527700901,0.0353671424,-0.0106101064,0.0
35.0,45.0,36.25999999,44.525069207,1.25999999,-0.474930793,0.0353671424,-0.0106101064,0.0
35.0,40.0,36.25999999,39.577839315,1.25999999,-0.422160685,0.0353671424,-0.0106101064,0.0
35.0,35.0,36.25999999,34.630609393,1.25999999,-0.369390607,0.0353671424,-0.0106101064,0.0
35.0,30.0,36.25999999,29.683379471,1.25999999,-0.316620529,0.0353671424,-0.0106101064,0.0
35.0,25.0,36.25999999,24.736149549,1.25999999,-0.263850451,0.0353671424,-0.0106101064,0.0
35.0,20.0,36.25999999,19.788919657,1.25999999,-0.211080343,0.0353671424,-0.0106101064,0.0
35.0,15.0,36.25999999,14.841689736,1.25999999,-0.158310264,0.0353671424,-0.0106101064,0.0
35.0,10.0,36.25999999,9.894459829,1.25999999,-0.105540171,0.0353671424,-0.0106101064,0.0
35.0,5.0,36.25999999,4.9472299144,1.25999999,-0.0527700856,0.0353671424,-0.0106101064,0.0
35.0,0.0,36.25999999,-5.64864931e-18,1.25999999,-5.64864931e-18,0.0353671424,-0.0106101064,0.0
40.0,50.0,41.44000006,49.472299099,1.44000006,-0.527700901,0.0353671424,-0.0106101064,0.0
40.0,45.0,41.44000006,44.525069207,1.44000006,-0.474930793,0.0353671424,-0.0106101064,0.0
40.0,40.0,41.44000006,39.577839315,1.44000006,-0.422160685,0.0353671424,-0.0106101064,0.0
40.0,35.0,41.44000006,34.630609393,1.44000006,-0.369390607,0.0353671424,-0.0106101064,0.0
40.0,30.0,41.44000006,29.683379471,1.44000006,-0.316620529,0.0353671424,-0.0106101064,0.0
40.0,25.0,41.44000006,24.736149549,1.44000006,-0.263850451,0.0353671424,-0.0106101064,0.0
40.0,20.0,41.44000006,19.788919657,1.44000006,-0.211080343,0.0353671424,-0.0106101064,0.0
40.0,15.0,41.44000006,14.841689736,1.44000006,-0.158310264,0.0353671424,-0.0106101064,0.0
40.0,10.0,41.44000006,9.894459829,1.44000006,-0.105540171,0.0353671424,-0.0106101064,0.0
40.0,5.0,41.44000006,4.9472299144,1.44000006,-0.0527700856,0.0353671424,-0.0106101064,0.0
40.0,0.0,41.44000006,-2.7751168399999996e-17,1.44000006,-2.7751168399999996e-17,0.0353671424,-0.0106101064,0.0
45.0,50.0,46.62,49.472299099,1.62,-0.527700901,0.0353671424,-0.0106101064,0.0
45.0,45.0,46.62,44.525069207,1.62,-0.474930793,0.0353671424,-0.0106101064,0.0
45.0,40.0,46.62,39.577839315,1.62,-0.422160685,0.0353671424,-0.0106101064,0.0
45.0,35.0,46.62,34.630609393,1.62,-0.369390607,0.0353671424,-0.0106101064,0.0
45.0,30.0,46.62,29.683379471,1.62,-0.316620529,0.0353671424,-0.0106101064,0.0
45.0,25.0,46.62,24.736149549,1.62,-0.263850451,0.0353671424,-0.0106101064,0.0
45.0,20.0,46.62,19.788919657,1.62,-0.211080343,0.0353671424,-0.0106101064,0.0
45.0,15.0,46.62,14.841689736,1.62,-0.158310264,0.0353671424,-0.0106101064,0.0
45.0,10.0,46.62,9.894459829,1.62,-0.105540171,0.0353671424,-0.0106101064,0.0
45.0,5.0,46.62,4.9472299144,1.62,-0.0527700856,0.0353671424,-0.0106101064,0.0
45.0,0.0,46.62,2.7211520699999998e-17,1.62,2.7211520699999998e-17,0.0353671424,-0.0106101064,0.0
50.0,50.0,51.79999995,49.472299099,1.79999995,-0.527700901,0.0353671424,-0.0106101064,0.0
50.0,45.0,51.79999995,44.525069207,1.79999995,-0.474930793,0.0353671424,-0.0106101064,0.0
50.0,40.0,51.79999995,39.577839315,1.79999995,-0.422160685,0.0353671424,-0.0106101064,0.0
50.0,35.0,51.79999995,34.630609393,1.79999995,-0.369390607,0.0353671424,-0.0106101064,0.0
50.0,30.0,51.79999995,29.683379471,1.79999995,-0.316620529,0.0353671424,-0.0106101064,0.0
50.0,25.0,51.79999995,24.736149549,1.79999995,-0.263850451,0.0353671424,-0.0106101064,0.0
50.0,20.0,51.79999995,19.788919657,1.79999995,-0.211080343,0.0353671424,-0.0106101064,0.0
50.0,15.0,51.79999995,14.841689736,1.79999995,-0.158310264,0.0353671424,-0.0106101064,0.0
50.0,10.0,51.79999995,9.894459829,1.79999995,-0.105540171,0.0353671424,-0.0106101064,0.0
50.0,5.0,51.79999995,4.9472299144,1.79999995,-0.0527700856,0.0353671424,-0.0106101064,0.0
50.0,0.0,51.79999995,-1.39495308e-17,1.79999995,-1.39495308e-17,0.0353671424,-0.0106101064,0.0
