X (original),Y (original),X (deformed),Y (deformed),U1,U2,E11,E22,E12
20.0,15.0,21.12,14.756798312,1.12,-0.243201688,0.0544881858,-0.0163463224,0.0
20.0,10.0,21.12,9.837865531,1.12,-0.162134469,0.0544881858,-0.0163463224,0.0
20.0,5.0,21.12,4.9189327657,1.12,-0.0810672343,0.0544881858,-0.0163463224,0.0
20.0,0.0,21.12,7.64488991e-17,1.12,7.64488991e-17,0.0544881858,-0.0163463224,0.0
25.0,50.0,26.39999998,49.189327717,1.39999998,-0.810672283,0.0544881858,-0.0163463224,0.0
25.0,45.0,26.39999998,44.270394921,1.39999998,-0.729605079,0.0544881858,-0.0163463224,0.0
25.0,40.0,26.39999998,39.351462126,1.39999998,-0.648537874,0.0544881858,-0.0163463224,0.0
25.0,35.0,26.39999998,34.43252939,1.39999998,-0.56747061,0.0544881858,-0.0163463224,0.0
25.0,30.0,26.39999998,29.513596624,1.39999998,-0.486403376,0.0544881858,-0.0163463224,0.0
25.0,25.0,26.39999998,24.594663858,1.39999998,-0.405336142,0.0544881858,-0.0163463224,0.0
25.0,20.0,26.39999998,19.675731063,1.39999998,-0.324268937,0.0544881858,-0.0163463224,0.0
25.0,15.0,26.39999998,14.756798312,1.39999998,-0.243201688,0.0544881858,-0.0163463224,0.0
25.0,10.0,26.39999998,9.837865531,1.39999998,-0.162134469,0.0544881858,-0.0163463224,0.0
25.0,5.0,26.39999998,4.9189327657,1.39999998,-0.0810672343,0.0544881858,-0.0163463224,0.0
25.0,0.0,26.39999998,2.17737985e-16,1.39999998,2.17737985e-16,0.0544881858,-0.0163463224,0.0
30.0,50.0,31.67999995,49.189327717,1.67999995,-0.810672283,0.0544881858,-0.0163463224,0.0
30.0,45.0,31.67999995,44.270394921,1.67999995,-0.729605079,0.0544881858,-0.0163463224,0.0
30.0,40.0,31.67999995,39.351462126,1.67999995,-0.648537874,0.0544881858,-0.0163463224,0.0
30.0,35.0,31.67999995,34.43252939,1.67999995,-0.56747061,0.0544881858,-0.0163463224,0.0
30.0,30.0,31.67999995,29.513596624,1.67999995,-0.486403376,0.0544881858,-0.0163463224,0.0
30.0,25.0,31.67999995,24.594663858,1.67999995,-0.405336142,0.0544881858,-0.0163463224,0.0
30.0,20.0,31.67999995,19.675731063,1.67999995,-0.324268937,0.0544881858,-0.0163463224,0.0
30.0,15.0,31.67999995,14.756798312,1.67999995,-0.243201688,0.0544881858,-0.0163463224,0.0
30.0,10.0,31.67999995,9.837865531,1.67999995,-0.162134469,0.0544881858,-0.0163463224,0.0
30.0,5.0,31.67999995,4.9189327657,1.67999995,-0.0810672343,0.0544881858,-0.0163463224,0.0
30.0,0.0,31.67999995,1.59570922e-16,1.67999995,1.59570922e-16,0.0544881858,-0.0163463224,0.0
35.0,50.0,36.96000004,49.189327717,1.96000004,-0.810672283,0.0544881858,-0.0163463224,0.0
35.0,45.0,36.96000004,44.270394921,1.96000004,-0.729605079,0.0544881858,-0.0163463224,0.0
35.0,40.0,36.96000004,39.351462126,1.96000004,-0.648537874,0.0544881858,-0.0163463224,0.0
35.0,35.0,36.96000004,34.43252939,1.96000004,-0.56747061,0.0544881858,-0.0163463224,0.0
35.0,30.0,36.96000004,29.513596624,1.96000004,-0.486403376,0.0544881858,-0.0163463224,0.0
35.0,25.0,36.96000004,24.594663858,1.96000004,-0.405336142,0.0544881858,-0.0163463224,0.0
35.0,20.0,36.96000004,19.675731063,1.96000004,-0.324268937,0.0544881858,-0.0163463224,0.0
35.0,15.0,36.96000004,14.756798312,1.96000004,-0.243201688,0.0544881858,-0.0163463224,0.0
35.0,10.0,36.96000004,9.837865531,1.96000004,-0.162134469,0.0544881858,-0.0163463224,0.0
35.0,5.0,36.96000004,4.9189327657,1.96000004,-0.0810672343,0.0544881858,-0.0163463224,0.0
35.0,0.0,36.96000004,7.653937279999999e-17,1.96000004,7.653937279999999e-17,0.0544881858,-0.0163463224,0.0
40.0,50.0,42.24000001,49.189327717,2.24000001,-0.810672283,0.0544881858,-0.0163463224,0.0
40.0,45.0,42.24000001,44.270394921,2.24000001,-0.729605079,0.0544881858,-0.0163463224,0.0
40.0,40.0,42.24000001,39.351462126,2.24000001,-0.648537874,0.0544881858,-0.0163463224,0.0
40.0,35.0,42.24000001,34.43252939,2.24000001,-0.56747061,0.0544881858,-0.0163463224,0.0
40.0,30.0,42.24000001,29.513596624,2.24000001,-0.486403376,0.0544881858,-0.0163463224,0.0
40.0,25.0,42.24000001,24.594663858,2.24000001,-0.405336142,0.0544881858,-0.0163463224,0.0
40.0,20.0,42.24000001,19.675731063,2.24000001,-0.324268937,0.0544881858,-0.0163463224,0.0
40.0,15.0,42.24000001,14.756798312,2.24000001,-0.243201688,0.0544881858,-0.0163463224,0.0
40.0,10.0,42.24000001,9.837865531,2.24000001,-0.162134469,0.0544881858,-0.0163463224,0.0
40.0,5.0,42.24000001,4.9189327657,2.24000001,-0.0810672343,0.0544881858,-0.0163463224,0.0
40.0,0.0,42.24000001,2.29980298e-16,2.24000001,2.29980298e-16,0.0544881858,-0.0163463224,0.0
45.0,50.0,47.51999998,49.189327717,2.51999998,-0.810672283,0.0544881858,-0.0163463224,0.0
45.0,45.0,47.51999998,44.270394921,2.51999998,-0.729605079,0.0544881858,-0.0163463224,0.0
45.0,40.0,47.51999998,39.351462126,2.51999998,-0.648537874,0.0544881858,-0.0163463224,0.0
45.0,35.0,47.51999998,34.43252939,2.51999998,-0.56747061,0.0544881858,-0.0163463224,0.0
45.0,30.0,47.51999998,29.513596624,2.51999998,-0.486403376,0.0544881858,-0.0163463224,0.0
45.0,25.0,47.51999998,24.594663858,2.51999998,-0.405336142,0.0544881858,-0.0163463224,0.0
45.0,20.0,47.51999998,19.675731063,2.51999998,-0.324268937,0.0544881858,-0.0163463224,0.0
45.0,15.0,47.51999998,14.756798312,2.51999998,-0.243201688,0.0544881858,-0.0163463224,0.0
45.0,10.0,47.51999998,9.837865531,2.51999998,-0.162134469,0.0544881858,-0.0163463224,0.0
45.0,5.0,47.51999998,4.9189327657,2.51999998,-0.0810672343,0.0544881858,-0.0163463224,0.0
45.0,0.0,47.51999998,-1.08261491e-16,2.51999998,-1.08261491e-16,0.0544881858,-0.0163463224,0.0
50.0,50.0,52.79999995,49.189327717,2.79999995,-0.810672283,0.0544881858,-0.0163463224,0.0
50.0,45.0,52.79999995,44.270394921,2.79999995,-0.729605079,0.0544881858,-0.0163463224,0.0
50.0,40.0,52.79999995,39.351462126,2.79999995,-0.648537874,0.0544881858,-0.0163463224,0.0
50.0,35.0,52.79999995,34.43252939,2.79999995,-0.56747061,0.0544881858,-0.0163463224,0.0
50.0,30.0,52.79999995,29.513596624,2.79999995,-0.486403376,0.0544881858,-0.0163463224,0.0
50.0,25.0,52.79999995,24.594663858,2.79999995,-0.405336142,0.0544881858,-0.0163463224,0.0
50.0,20.0,52.79999995,19.675731063,2.79999995,-0.324268937,0.0544881858,-0.0163463224,0.0
50.0,15.0,52.79999995,14.756798312,2.79999995,-0.243201688,0.0544881858,-0.0163463224,0.0
50.0,10.0,52.79999995,9.837865531,2.79999995,-0.162134469,0.0544881858,-0.0163463224,0.0
50.0,5.0,52.79999995,4.9189327657,2.79999995,-0.0810672343,0.0544881858,-0.0163463224,0.0
50.0,0.0,52.79999995,-7.745995869999999e-17,2.79999995,-7.745995869999999e-17,0.0544881858,-0.0163463224,0.0
