X (original),Y (original),X (deformed),Y (deformed),U1,U2,E11,E22,E12
0.0,50.0,2.13811017e-38,49.9401555248,2.13811017e-38,-0.0598444752,0.00399202108,-0.00119760633,0.0
0.0,45.0,6.95841779e-34,44.9461399727,6.95841779e-34,-0.0538600273,0.00399202108,-0.00119760633,0.0
0.0,40.0,6.95841779e-34,39.9521244206,6.95841779e-34,-0.0478755794,0.00399202108,-0.00119760633,0.0
0.0,35.0,6.95841779e-34,34.9581088684,6.95841779e-34,-0.0418911316,0.00399202108,-0.00119760633,0.0
0.0,30.0,6.95841779e-34,29.9640933163,6.95841779e-34,-0.0359066837,0.00399202108,-0.00119760633,0.0
0.0,25.0,6.95841779e-34,24.9700777624,6.95841779e-34,-0.0299222376,0.00399202108,-0.00119760633,0.0
0.0,20.0,6.95841779e-34,19.9760622103,6.95841779e-34,-0.0239377897,0.00399202108,-0.00119760633,0.0
0.0,15.0,6.95841779e-34,14.9820466582,6.95841779e-34,-0.0179533418,0.00399202108,-0.00119760633,0.0
0.0,10.0,6.95841779e-34,9.9880311051,6.95841779e-34,-0.0119688949,0.00399202108,-0.00119760633,0.0
0.0,5.0,6.95841779e-34,4.99401555257,6.95841779e-34,-0.00598444743,0.00399202108,-0.00119760633,0.0
0.0,0.0,2.13811017e-38,7.16411934e-38,2.13811017e-38,7.16411934e-38,0.00399202108,-0.00119760633,0.0
5.0,50.0,5.0199999996,49.9401555248,0.0199999996,-0.0598444752,0.00399202108,-0.00119760633,0.0
5.0,45.0,5.0199999996,44.9461399727,0.0199999996,-0.0538600273,0.00399202108,-0.00119760633,0.0
5.0,40.0,5.0199999996,39.9521244206,0.0199999996,-0.0478755794,0.00399202108,-0.00119760633,0.0
5.0,35.0,5.0199999996,34.9581088684,0.0199999996,-0.0418911316,0.00399202108,-0.00119760633,0.0
5.0,30.0,5.0199999996,29.9640933163,0.0199999996,-0.0359066837,0.00399202108,-0.00119760633,0.0
5.0,25.0,5.0199999996,24.9700777624,0.0199999996,-0.0299222376,0.00399202108,-0.00119760633,0.0
5.0,20.0,5.0199999996,19.9760622103,0.0199999996,-0.0239377897,0.00399202108,-0.00119760633,0.0
5.0,15.0,5.0199999996,14.9820466582,0.0199999996,-0.0179533418,0.00399202108,-0.00119760633,0.0
5.0,10.0,5.0199999996,9.9880311051,0.0199999996,-0.0119688949,0.00399202108,-0.00119760633,0.0
5.0,5.0,5.0199999996,4.99401555257,0.0199999996,-0.00598444743,0.00399202108,-0.00119760633,0.0
5.0,0.0,5.0199999996,-4.80617785e-18,0.0199999996,-4.80617785e-18,0.00399202108,-0.00119760633,0.0
10.0,50.0,10.0399999991,49.9401555248,0.0399999991,-0.0598444752,0.00399202108,-0.00119760633,0.0
10.0,45.0,10.0399999991,44.9461399727,0.0399999991,-0.0538600273,0.00399202108,-0.00119760633,0.0
10.0,40.0,10.0399999991,39.9521244206,0.0399999991,-0.0478755794,0.00399202108,-0.00119760633,0.0
10.0,35.0,10.0399999991,34.9581088684,0.0399999991,-0.0418911316,0.00399202108,-0.00119760633,0.0
10.0,30.0,10.0399999991,29.9640933163,0.0399999991,-0.0359066837,0.00399202108,-0.00119760633,0.0
10.0,25.0,10.0399999991,24.9700777624,0.0399999991,-0.0299222376,0.00399202108,-0.00119760633,0.0
10.0,20.0,10.0399999991,19.9760622103,0.0399999991,-0.0239377897,0.00399202108,-0.00119760633,0.0
10.0,15.0,10.0399999991,14.9820466582,0.0399999991,-0.0179533418,0.00399202108,-0.00119760633,0.0
10.0,10.0,10.0399999991,9.9880311051,0.0399999991,-0.0119688949,0.00399202108,-0.00119760633,0.0
10.0,5.0,10.0399999991,4.99401555257,0.0399999991,-0.00598444743,0.00399202108,-0.00119760633,0.0
10.0,0.0,10.0399999991,2.8615388899999997e-18,0.0399999991,2.8615388899999997e-18,0.00399202108,-0.00119760633,0.0
15.0,50.0,15.0599999987,49.9401555248,0.0599999987,-0.0598444752,0.00399202108,-0.00119760633,0.0
15.0,45.0,15.0599999987,44.9461399727,0.0599999987,-0.0538600273,0.00399202108,-0.00119760633,0.0
15.0,40.0,15.0599999987,39.9521244206,0.0599999987,-0.0478755794,0.00399202108,-0.00119760633,0.0
15.0,35.0,15.0599999987,34.9581088684,0.0599999987,-0.0418911316,0.00399202108,-0.00119760633,0.0
15.0,30.0,15.0599999987,29.9640933163,0.0599999987,-0.0359066837,0.00399202108,-0.00119760633,0.0
15.0,25.0,15.0599999987,24.9700777624,0.0599999987,-0.0299222376,0.00399202108,-0.00119760633,0.0
15.0,20.0,15.0599999987,19.9760622103,0.0599999987,-0.0239377897,0.00399202108,-0.00119760633,0.0
15.0,15.0,15.0599999987,14.9820466582,0.0599999987,-0.0179533418,0.00399202108,-0.00119760633,0.0
15.0,10.0,15.0599999987,9.9880311051,0.0599999987,-0.0119688949,0.00399202108,-0.00119760633,0.0
