X (original),Y (original),X (deformed),Y (deformed),U1,U2,E11,E22,E12
30.0,25.0,31.55999994,24.622680694,1.55999994,-0.377319306,0.0506931134,-0.0152078271,0.0
30.0,20.0,31.55999994,19.698144555,1.55999994,-0.301855445,0.0506931134,-0.0152078271,0.0
30.0,15.0,31.55999994,14.773608431,1.55999994,-0.226391569,0.0506931134,-0.0152078271,0.0
30.0,10.0,31.55999994,9.849072278,1.55999994,-0.150927722,0.0506931134,-0.0152078271,0.0
30.0,5.0,31.55999994,4.9245361388,1.55999994,-0.0754638612,0.0506931134,-0.0152078271,0.0
30.0,0.0,31.55999994,4.9563418199999994e-17,1.55999994,4.9563418199999994e-17,0.0506931134,-0.0152078271,0.0
35.0,50.0,36.82000005,49.245361388,1.82000005,-0.754638612,0.0506931134,-0.0152078271,0.0
35.0,45.0,36.82000005,44.320825279,1.82000005,-0.679174721,0.0506931134,-0.0152078271,0.0
35.0,40.0,36.82000005,39.39628911,1.82000005,-0.60371089,0.0506931134,-0.0152078271,0.0
35.0,35.0,36.82000005,34.471753001,1.82000005,-0.528246999,0.0506931134,-0.0152078271,0.0
35.0,30.0,36.82000005,29.547216862,1.82000005,-0.452783138,0.0506931134,-0.0152078271,0.0
35.0,25.0,36.82000005,24.622680694,1.82000005,-0.377319306,0.0506931134,-0.0152078271,0.0
35.0,20.0,36.82000005,19.698144555,1.82000005,-0.301855445,0.0506931134,-0.0152078271,0.0
35.0,15.0,36.82000005,14.773608431,1.82000005,-0.226391569,0.0506931134,-0.0152078271,0.0
35.0,10.0,36.82000005,9.849072278,1.82000005,-0.150927722,0.0506931134,-0.0152078271,0.0
35.0,5.0,36.82000005,4.9245361388,1.82000005,-0.0754638612,0.0506931134,-0.0152078271,0.0
35.0,0.0,36.82000005,1.5345881200000001e-16,1.82000005,1.5345881200000001e-16,0.0506931134,-0.0152078271,0.0
40.0,50.0,42.07999992,49.245361388,2.07999992,-0.754638612,0.0506931134,-0.0152078271,0.0
40.0,45.0,42.07999992,44.320825279,2.07999992,-0.679174721,0.0506931134,-0.0152078271,0.0
40.0,40.0,42.07999992,39.39628911,2.07999992,-0.60371089,0.0506931134,-0.0152078271,0.0
40.0,35.0,42.07999992,34.471753001,2.07999992,-0.528246999,0.0506931134,-0.0152078271,0.0
40.0,30.0,42.07999992,29.547216862,2.07999992,-0.452783138,0.0506931134,-0.0152078271,0.0
40.0,25.0,42.07999992,24.622680694,2.07999992,-0.377319306,0.0506931134,-0.0152078271,0.0
40.0,20.0,42.07999992,19.698144555,2.07999992,-0.301855445,0.0506931134,-0.0152078271,0.0
40.0,15.0,42.07999992,14.773608431,2.07999992,-0.226391569,0.0506931134,-0.0152078271,0.0
40.0,10.0,42.07999992,9.849072278,2.07999992,-0.150927722,0.0506931134,-0.0152078271,0.0
40.0,5.0,42.07999992,4.9245361388,2.07999992,-0.0754638612,0.0506931134,-0.0152078271,0.0
40.0,0.0,42.07999992,1.62836989e-16,2.07999992,1.62836989e-16,0.0506931134,-0.0152078271,0.0
45.0,50.0,47.33999991,49.245361388,2.33999991,-0.754638612,0.0506931134,-0.0152078271,0.0
45.0,45.0,47.33999991,44.320825279,2.33999991,-0.679174721,0.0506931134,-0.0152078271,0.0
45.0,40.0,47.33999991,39.39628911,2.33999991,-0.60371089,0.0506931134,-0.0152078271,0.0
45.0,35.0,47.33999991,34.471753001,2.33999991,-0.528246999,0.0506931134,-0.0152078271,0.0
45.0,30.0,47.33999991,29.547216862,2.33999991,-0.452783138,0.0506931134,-0.0152078271,0.0
45.0,25.0,47.33999991,24.622680694,2.33999991,-0.377319306,0.0506931134,-0.0152078271,0.0
45.0,20.0,47.33999991,19.698144555,2.33999991,-0.301855445,0.0506931134,-0.0152078271,0.0
45.0,15.0,47.33999991,14.773608431,2.33999991,-0.226391569,0.0506931134,-0.0152078271,0.0
45.0,10.0,47.33999991,9.849072278,2.33999991,-0.150927722,0.0506931134,-0.0152078271,0.0
45.0,5.0,47.33999991,4.9245361388,2.33999991,-0.0754638612,0.0506931134,-0.0152078271,0.0
45.0,0.0,47.33999991,2.5413421e-16,2.33999991,2.5413421e-16,0.0506931134,-0.0152078271,0.0
50.0,50.0,52.5999999,49.245361388,2.5999999,-0.754638612,0.0506931134,-0.0152078271,0.0
50.0,45.0,52.5999999,44.320825279,2.5999999,-0.679174721,0.0506931134,-0.0152078271,0.0
50.0,40.0,52.5999999,39.39628911,2.5999999,-0.60371089,0.0506931134,-0.0152078271,0.0
50.0,35.0,52.5999999,34.471753001,2.5999999,-0.528246999,0.0506931134,-0.0152078271,0.0
50.0,30.0,52.5999999,29.547216862,2.5999999,-0.452783138,0.0506931134,-0.0152078271,0.0
50.0,25.0,52.5999999,24.622680694,2.5999999,-0.377319306,0.0506931134,-0.0152078271,0.0
50.0,20.0,52.5999999,19.698144555,2.5999999,-0.301855445,0.0506931134,-0.0152078271,0.0
50.0,15.0,52.5999999,14.773608431,2.5999999,-0.226391569,0.0506931134,-0.0152078271,0.0
50.0,10.0,52.5999999,9.849072278,2.5999999,-0.150927722,0.0506931134,-0.0152078271,0.0
50.0,5.0,52.5999999,4.9245361388,2.5999999,-0.0754638612,0.0506931134,-0.0152078271,0.0
50.0,0.0,52.5999999,-2.51133649e-16,2.5999999,-2.51133649e-16,0.0506931134,-0.0152078271,0.0
