X (original),Y (original),X (deformed),Y (deformed),U1,U2,E11,E22,E12
30.0,50.0,31.91999996,49.078084111,1.91999996,-0.921915889,0.0620353892,-0.0186104216,0.0
30.0,45.0,31.91999996,44.170275748,1.91999996,-0.829724252,0.0620353892,-0.0186104216,0.0
30.0,40.0,31.91999996,39.262467325,1.91999996,-0.737532675,0.0620353892,-0.0186104216,0.0
30.0,35.0,31.91999996,34.354658902,1.91999996,-0.645341098,0.0620353892,-0.0186104216,0.0
30.0,30.0,31.91999996,29.446850479,1.91999996,-0.553149521,0.0620353892,-0.0186104216,0.0
30.0,25.0,31.91999996,24.539042056,1.91999996,-0.460957944,0.0620353892,-0.0186104216,0.0
30.0,20.0,31.91999996,19.631233662,1.91999996,-0.368766338,0.0620353892,-0.0186104216,0.0
30.0,15.0,31.91999996,14.723425239,1.91999996,-0.276574761,0.0620353892,-0.0186104216,0.0
30.0,10.0,31.91999996,9.815616831,1.91999996,-0.184383169,0.0620353892,-0.0186104216,0.0
30.0,5.0,31.91999996,4.9078084156,1.91999996,-0.0921915844,0.0620353892,-0.0186104216,0.0
30.0,0.0,31.91999996,-1.5513363799999998e-17,1.91999996,-1.5513363799999998e-17,0.0620353892,-0.0186104216,0.0
35.0,50.0,37.24000001,49.078084111,2.24000001,-0.921915889,0.0620353892,-0.0186104216,0.0
35.0,45.0,37.24000001,44.170275748,2.24000001,-0.829724252,0.0620353892,-0.0186104216,0.0
35.0,40.0,37.24000001,39.262467325,2.24000001,-0.737532675,0.0620353892,-0.0186104216,0.0
35.0,35.0,37.24000001,34.354658902,2.24000001,-0.645341098,0.0620353892,-0.0186104216,0.0
35.0,30.0,37.24000001,29.446850479,2.24000001,-0.553149521,0.0620353892,-0.0186104216,0.0
35.0,25.0,37.24000001,24.539042056,2.24000001,-0.460957944,0.0620353892,-0.0186104216,0.0
35.0,20.0,37.24000001,19.631233662,2.24000001,-0.368766338,0.0620353892,-0.0186104216,0.0
35.0,15.0,37.24000001,14.723425239,2.24000001,-0.276574761,0.0620353892,-0.0186104216,0.0
35.0,10.0,37.24000001,9.815616831,2.24000001,-0.184383169,0.0620353892,-0.0186104216,0.0
35.0,5.0,37.24000001,4.9078084156,2.24000001,-0.0921915844,0.0620353892,-0.0186104216,0.0
35.0,0.0,37.24000001,3.46422612e-17,2.24000001,3.46422612e-17,0.0620353892,-0.0186104216,0.0
40.0,50.0,42.55999994,49.078084111,2.55999994,-0.921915889,0.0620353892,-0.0186104216,0.0
40.0,45.0,42.55999994,44.170275748,2.55999994,-0.829724252,0.0620353892,-0.0186104216,0.0
40.0,40.0,42.55999994,39.262467325,2.55999994,-0.737532675,0.0620353892,-0.0186104216,0.0
40.0,35.0,42.55999994,34.354658902,2.55999994,-0.645341098,0.0620353892,-0.0186104216,0.0
40.0,30.0,42.55999994,29.446850479,2.55999994,-0.553149521,0.0620353892,-0.0186104216,0.0
40.0,25.0,42.55999994,24.539042056,2.55999994,-0.460957944,0.0620353892,-0.0186104216,0.0
40.0,20.0,42.55999994,19.631233662,2.55999994,-0.368766338,0.0620353892,-0.0186104216,0.0
40.0,15.0,42.55999994,14.723425239,2.55999994,-0.276574761,0.0620353892,-0.0186104216,0.0
40.0,10.0,42.55999994,9.815616831,2.55999994,-0.184383169,0.0620353892,-0.0186104216,0.0
40.0,5.0,42.55999994,4.9078084156,2.55999994,-0.0921915844,0.0620353892,-0.0186104216,0.0
40.0,0.0,42.55999994,1.5033099399999998e-17,2.55999994,1.5033099399999998e-17,0.0620353892,-0.0186104216,0.0
45.0,50.0,47.88000011,49.078084111,2.88000011,-0.921915889,0.0620353892,-0.0186104216,0.0
45.0,45.0,47.88000011,44.170275748,2.88000011,-0.829724252,0.0620353892,-0.0186104216,0.0
45.0,40.0,47.88000011,39.262467325,2.88000011,-0.737532675,0.0620353892,-0.0186104216,0.0
45.0,35.0,47.88000011,34.354658902,2.88000011,-0.645341098,0.0620353892,-0.0186104216,0.0
45.0,30.0,47.88000011,29.446850479,2.88000011,-0.553149521,0.0620353892,-0.0186104216,0.0
45.0,25.0,47.88000011,24.539042056,2.88000011,-0.460957944,0.0620353892,-0.0186104216,0.0
45.0,20.0,47.88000011,19.631233662,2.88000011,-0.368766338,0.0620353892,-0.0186104216,0.0
45.0,15.0,47.88000011,14.723425239,2.88000011,-0.276574761,0.0620353892,-0.0186104216,0.0
45.0,10.0,47.88000011,9.815616831,2.88000011,-0.184383169,0.0620353892,-0.0186104216,0.0
45.0,5.0,47.88000011,4.9078084156,2.88000011,-0.0921915844,0.0620353892,-0.0186104216,0.0
45.0,0.0,47.88000011,-5.959523309999999e-17,2.88000011,-5.959523309999999e-17,0.0620353892,-0.0186104216,0.0
50.0,50.0,53.20000005,49.078084111,3.20000005,-0.921915889,0.0620353892,-0.0186104216,0.0
50.0,45.0,53.20000005,44.170275748,3.20000005,-0.829724252,0.0620353892,-0.0186104216,0.0
50.0,40.0,53.20000005,39.262467325,3.20000005,-0.737532675,0.0620353892,-0.0186104216,0.0
50.0,35.0,53.20000005,34.354658902,3.20000005,-0.645341098,0.0620353892,-0.0186104216,0.0
50.0,30.0,53.20000005,29.446850479,3.20000005,-0.553149521,0.0620353892,-0.0186104216,0.0
50.0,25.0,53.20000005,24.539042056,3.20000005,-0.460957944,0.0620353892,-0.0186104216,0.0
50.0,20.0,53.20000005,19.631233662,3.20000005,-0.368766338,0.0620353892,-0.0186104216,0.0
50.0,15.0,53.20000005,14.723425239,3.20000005,-0.276574761,0.0620353892,-0.0186104216,0.0
50.0,10.0,53.20000005,9.815616831,3.20000005,-0.184383169,0.0620353892,-0.0186104216,0.0
50.0,5.0,53.20000005,4.9078084156,3.20000005,-0.0921915844,0.0620353892,-0.0186104216,0.0
50.0,0.0,53.20000005,2.11397689e-18,3.20000005,2.11397689e-18,0.0620353892,-0.0186104216,0.0
