X (original),Y (original),X (deformed),Y (deformed),U1,U2,E11,E22,E12
20.0,5.0,20.560000002,4.9587484486,0.560000002,-0.0412515514,0.0276151672,-0.00828453247,0.0
20.0,0.0,20.560000002,-6.51839571e-19,0.560000002,-6.51839571e-19,0.0276151672,-0.00828453247,0.0
25.0,50.0,25.699999988,49.587484479,0.699999988,-0.412515521,0.0276151672,-0.00828453247,0.0
25.0,45.0,25.699999988,44.628736049,0.699999988,-0.371263951,0.0276151672,-0.00828453247,0.0
25.0,40.0,25.699999988,39.669987589,0.699999988,-0.330012411,0.0276151672,-0.00828453247,0.0
25.0,35.0,25.699999988,34.711239129,0.699999988,-0.288760871,0.0276151672,-0.00828453247,0.0
25.0,30.0,25.699999988,29.752490699,0.699999988,-0.247509301,0.0276151672,-0.00828453247,0.0
25.0,25.0,25.699999988,24.793742239,0.699999988,-0.206257761,0.0276151672,-0.00828453247,0.0
25.0,20.0,25.699999988,19.834993795,0.699999988,-0.165006205,0.0276151672,-0.00828453247,0.0
25.0,15.0,25.699999988,14.87624535,0.699999988,-0.12375465,0.0276151672,-0.00828453247,0.0
25.0,10.0,25.699999988,9.9174968973,0.699999988,-0.0825031027,0.0276151672,-0.00828453247,0.0
25.0,5.0,25.699999988,4.9587484486,0.699999988,-0.0412515514,0.0276151672,-0.00828453247,0.0
25.0,0.0,25.699999988,1.04143073e-17,0.699999988,1.04143073e-17,0.0276151672,-0.00828453247,0.0
30.0,50.0,30.839999974,49.587484479,0.839999974,-0.412515521,0.0276151672,-0.00828453247,0.0
30.0,45.0,30.839999974,44.628736049,0.839999974,-0.371263951,0.0276151672,-0.00828453247,0.0
30.0,40.0,30.839999974,39.669987589,0.839999974,-0.330012411,0.0276151672,-0.00828453247,0.0
30.0,35.0,30.839999974,34.711239129,0.839999974,-0.288760871,0.0276151672,-0.00828453247,0.0
30.0,30.0,30.839999974,29.752490699,0.839999974,-0.247509301,0.0276151672,-0.00828453247,0.0
30.0,25.0,30.839999974,24.793742239,0.839999974,-0.206257761,0.0276151672,-0.00828453247,0.0
30.0,20.0,30.839999974,19.834993795,0.839999974,-0.165006205,0.0276151672,-0.00828453247,0.0
30.0,15.0,30.839999974,14.87624535,0.839999974,-0.12375465,0.0276151672,-0.00828453247,0.0
30.0,10.0,30.839999974,9.9174968973,0.839999974,-0.0825031027,0.0276151672,-0.00828453247,0.0
30.0,5.0,30.839999974,4.9587484486,0.839999974,-0.0412515514,0.0276151672,-0.00828453247,0.0
30.0,0.0,30.839999974,-2.0024657899999998e-17,0.839999974,-2.0024657899999998e-17,0.0276151672,-0.00828453247,0.0
35.0,50.0,35.980000019,49.587484479,0.980000019,-0.412515521,0.0276151672,-0.00828453247,0.0
35.0,45.0,35.980000019,44.628736049,0.980000019,-0.371263951,0.0276151672,-0.00828453247,0.0
35.0,40.0,35.980000019,39.669987589,0.980000019,-0.330012411,0.0276151672,-0.00828453247,0.0
35.0,35.0,35.980000019,34.711239129,0.980000019,-0.288760871,0.0276151672,-0.00828453247,0.0
35.0,30.0,35.980000019,29.752490699,0.980000019,-0.247509301,0.0276151672,-0.00828453247,0.0
35.0,25.0,35.980000019,24.793742239,0.980000019,-0.206257761,0.0276151672,-0.00828453247,0.0
35.0,20.0,35.980000019,19.834993795,0.980000019,-0.165006205,0.0276151672,-0.00828453247,0.0
35.0,15.0,35.980000019,14.87624535,0.980000019,-0.12375465,0.0276151672,-0.00828453247,0.0
35.0,10.0,35.980000019,9.9174968973,0.980000019,-0.0825031027,0.0276151672,-0.00828453247,0.0
35.0,5.0,35.980000019,4.9587484486,0.980000019,-0.0412515514,0.0276151672,-0.00828453247,0.0
35.0,0.0,35.980000019,-3.76914011e-17,0.980000019,-3.76914011e-17,0.0276151672,-0.00828453247,0.0
40.0,50.0,41.12,49.587484479,1.12,-0.412515521,0.0276151672,-0.00828453247,0.0
40.0,45.0,41.12,44.628736049,1.12,-0.371263951,0.0276151672,-0.00828453247,0.0
40.0,40.0,41.12,39.669987589,1.12,-0.330012411,0.0276151672,-0.00828453247,0.0
40.0,35.0,41.12,34.711239129,1.12,-0.288760871,0.0276151672,-0.00828453247,0.0
40.0,30.0,41.12,29.752490699,1.12,-0.247509301,0.0276151672,-0.00828453247,0.0
40.0,25.0,41.12,24.793742239,1.12,-0.206257761,0.0276151672,-0.00828453247,0.0
40.0,20.0,41.12,19.834993795,1.12,-0.165006205,0.0276151672,-0.00828453247,0.0
40.0,15.0,41.12,14.87624535,1.12,-0.12375465,0.0276151672,-0.00828453247,0.0
40.0,10.0,41.12,9.9174968973,1.12,-0.0825031027,0.0276151672,-0.00828453247,0.0
40.0,5.0,41.12,4.9587484486,1.12,-0.0412515514,0.0276151672,-0.00828453247,0.0
40.0,0.0,41.12,4.18752906e-17,1.12,4.18752906e-17,0.0276151672,-0.00828453247,0.0
45.0,50.0,46.25999999,49.587484479,1.25999999,-0.412515521,0.0276151672,-0.00828453247,0.0
45.0,45.0,46.25999999,44.628736049,1.25999999,-0.371263951,0.0276151672,-0.00828453247,0.0
45.0,40.0,46.25999999,39.669987589,1.25999999,-0.330012411,0.0276151672,-0.00828453247,0.0
45.0,35.0,46.25999999,34.711239129,1.25999999,-0.288760871,0.0276151672,-0.00828453247,0.0
45.0,30.0,46.25999999,29.752490699,1.25999999,-0.247509301,0.0276151672,-0.00828453247,0.0
45.0,25.0,46.25999999,24.793742239,1.25999999,-0.206257761,0.0276151672,-0.00828453247,0.0
45.0,20.0,46.25999999,19.834993795,1.25999999,-0.165006205,0.0276151672,-0.00828453247,0.0
45.0,15.0,46.25999999,14.87624535,1.25999999,-0.12375465,0.0276151672,-0.00828453247,0.0
45.0,10.0,46.25999999,9.9174968973,1.25999999,-0.0825031027,0.0276151672,-0.00828453247,0.0
45.0,5.0,46.25999999,4.9587484486,1.25999999,-0.0412515514,0.0276151672,-0.00828453247,0.0
45.0,0.0,46.25999999,2.76536041e-17,1.25999999,2.76536041e-17,0.0276151672,-0.00828453247,0.0
50.0,50.0,51.39999998,49.587484479,1.39999998,-0.412515521,0.0276151672,-0.00828453247,0.0
50.0,45.0,51.39999998,44.628736049,1.39999998,-0.371263951,0.0276151672,-0.00828453247,0.0
50.0,40.0,51.39999998,39.669987589,1.39999998,-0.330012411,0.0276151672,-0.00828453247,0.0
50.0,35.0,51.39999998,34.711239129,1.39999998,-0.288760871,0.0276151672,-0.00828453247,0.0
50.0,30.0,51.39999998,29.752490699,1.39999998,-0.247509301,0.0276151672,-0.00828453247,0.0
50.0,25.0,51.39999998,24.793742239,1.39999998,-0.206257761,0.0276151672,-0.00828453247,0.0
50.0,20.0,51.39999998,19.834993795,1.39999998,-0.165006205,0.0276151672,-0.00828453247,0.0
50.0,15.0,51.39999998,14.87624535,1.39999998,-0.12375465,0.0276151672,-0.00828453247,0.0
50.0,10.0,51.39999998,9.9174968973,1.39999998,-0.0825031027,0.0276151672,-0.00828453247,0.0
50.0,5.0,51.39999998,4.9587484486,1.39999998,-0.0412515514,0.0276151672,-0.00828453247,0.0
50.0,0.0,51.39999998,8.657873819999999e-17,1.39999998,8.657873819999999e-17,0.0276151672,-0.00828453247,0.0
