X (original),Y (original),X (deformed),Y (deformed),U1,U2,E11,E22,E12
30.0,5.0,30.479999989,4.9762465954,0.479999989,-0.0237534046,0.0158733483,-0.00476200134,0.0
30.0,0.0,30.479999989,6.581968779999999e-17,0.479999989,6.581968779999999e-17,0.0158733483,-0.00476200134,0.0
35.0,50.0,35.560000002,49.762465954,0.560000002,-0.237534046,0.0158733483,-0.00476200134,0.0
35.0,45.0,35.560000002,44.786219358,0.560000002,-0.213780642,0.0158733483,-0.00476200134,0.0
35.0,40.0,35.560000002,39.809972763,0.560000002,-0.190027237,0.0158733483,-0.00476200134,0.0
35.0,35.0,35.560000002,34.833726168,0.560000002,-0.166273832,0.0158733483,-0.00476200134,0.0
35.0,30.0,35.560000002,29.857479572,0.560000002,-0.142520428,0.0158733483,-0.00476200134,0.0
35.0,25.0,35.560000002,24.881232977,0.560000002,-0.118767023,0.0158733483,-0.00476200134,0.0
35.0,20.0,35.560000002,19.9049863815,0.560000002,-0.0950136185,0.0158733483,-0.00476200134,0.0
35.0,15.0,35.560000002,14.9287397861,0.560000002,-0.0712602139,0.0158733483,-0.00476200134,0.0
35.0,10.0,35.560000002,9.9524931908,0.560000002,-0.0475068092,0.0158733483,-0.00476200134,0.0
35.0,5.0,35.560000002,4.9762465954,0.560000002,-0.0237534046,0.0158733483,-0.00476200134,0.0
35.0,0.0,35.560000002,2.0445055899999997e-17,0.560000002,2.0445055899999997e-17,0.0158733483,-0.00476200134,0.0
40.0,50.0,40.639999986,49.762465954,0.639999986,-0.237534046,0.0158733483,-0.00476200134,0.0
40.0,45.0,40.639999986,44.786219358,0.639999986,-0.213780642,0.0158733483,-0.00476200134,0.0
40.0,40.0,40.639999986,39.809972763,0.639999986,-0.190027237,0.0158733483,-0.00476200134,0.0
40.0,35.0,40.639999986,34.833726168,0.639999986,-0.166273832,0.0158733483,-0.00476200134,0.0
40.0,30.0,40.639999986,29.857479572,0.639999986,-0.142520428,0.0158733483,-0.00476200134,0.0
40.0,25.0,40.639999986,24.881232977,0.639999986,-0.118767023,0.0158733483,-0.00476200134,0.0
40.0,20.0,40.639999986,19.9049863815,0.639999986,-0.0950136185,0.0158733483,-0.00476200134,0.0
40.0,15.0,40.639999986,14.9287397861,0.639999986,-0.0712602139,0.0158733483,-0.00476200134,0.0
40.0,10.0,40.639999986,9.9524931908,0.639999986,-0.0475068092,0.0158733483,-0.00476200134,0.0
40.0,5.0,40.639999986,4.9762465954,0.639999986,-0.0237534046,0.0158733483,-0.00476200134,0.0
