X (original),Y (original),X (deformed),Y (deformed),U1,U2,E11,E22,E12
0.0,50.0,1.2795253999999999e-36,49.529746652,1.2795253999999999e-36,-0.470253348,0.0314986669,-0.00944957417,0.0
0.0,45.0,5.34260676e-33,44.576771975,5.34260676e-33,-0.423228025,0.0314986669,-0.00944957417,0.0
0.0,40.0,5.34260676e-33,39.623797327,5.34260676e-33,-0.376202673,0.0314986669,-0.00944957417,0.0
0.0,35.0,5.34260676e-33,34.67082265,5.34260676e-33,-0.32917735,0.0314986669,-0.00944957417,0.0
0.0,30.0,5.34260676e-33,29.717848003,5.34260676e-33,-0.282151997,0.0314986669,-0.00944957417,0.0
0.0,25.0,5.34260676e-33,24.764873326,5.34260676e-33,-0.235126674,0.0314986669,-0.00944957417,0.0
0.0,20.0,5.34260676e-33,19.811898664,5.34260676e-33,-0.188101336,0.0314986669,-0.00944957417,0.0
0.0,15.0,5.34260676e-33,14.858924001,5.34260676e-33,-0.141075999,0.0314986669,-0.00944957417,0.0
0.0,10.0,5.34260676e-33,9.9059493318,5.34260676e-33,-0.0940506682,0.0314986669,-0.00944957417,0.0
0.0,5.0,5.34260676e-33,4.9529746659,5.34260676e-33,-0.0470253341,0.0314986669,-0.00944957417,0.0
0.0,0.0,1.2795253999999999e-36,4.443459049999999e-36,1.2795253999999999e-36,4.443459049999999e-36,0.0314986669,-0.00944957417,0.0
5.0,50.0,5.159999996,49.529746652,0.159999996,-0.470253348,0.0314986669,-0.00944957417,0.0
5.0,45.0,5.159999996,44.576771975,0.159999996,-0.423228025,0.0314986669,-0.00944957417,0.0
5.0,40.0,5.159999996,39.623797327,0.159999996,-0.376202673,0.0314986669,-0.00944957417,0.0
5.0,35.0,5.159999996,34.67082265,0.159999996,-0.32917735,0.0314986669,-0.00944957417,0.0
5.0,30.0,5.159999996,29.717848003,0.159999996,-0.282151997,0.0314986669,-0.00944957417,0.0
5.0,25.0,5.159999996,24.764873326,0.159999996,-0.235126674,0.0314986669,-0.00944957417,0.0
5.0,20.0,5.159999996,19.811898664,0.159999996,-0.188101336,0.0314986669,-0.00944957417,0.0
5.0,15.0,5.159999996,14.858924001,0.159999996,-0.141075999,0.0314986669,-0.00944957417,0.0
5.0,10.0,5.159999996,9.9059493318,0.159999996,-0.0940506682,0.0314986669,-0.00944957417,0.0
5.0,5.0,5.159999996,4.9529746659,0.159999996,-0.0470253341,0.0314986669,-0.00944957417,0.0
5.0,0.0,5.159999996,-4.6535275399999996e-17,0.159999996,-4.6535275399999996e-17,0.0314986669,-0.00944957417,0.0
10.0,50.0,10.319999993,49.529746652,0.319999993,-0.470253348,0.0314986669,-0.00944957417,0.0
10.0,45.0,10.319999993,44.576771975,0.319999993,-0.423228025,0.0314986669,-0.00944957417,0.0
10.0,40.0,10.319999993,39.623797327,0.319999993,-0.376202673,0.0314986669,-0.00944957417,0.0
10.0,35.0,10.319999993,34.67082265,0.319999993,-0.32917735,0.0314986669,-0.00944957417,0.0
10.0,30.0,10.319999993,29.717848003,0.319999993,-0.282151997,0.0314986669,-0.00944957417,0.0
10.0,25.0,10.319999993,24.764873326,0.319999993,-0.235126674,0.0314986669,-0.00944957417,0.0
10.0,20.0,10.319999993,19.811898664,0.319999993,-0.188101336,0.0314986669,-0.00944957417,0.0
10.0,15.0,10.319999993,14.858924001,0.319999993,-0.141075999,0.0314986669,-0.00944957417,0.0
10.0,10.0,10.319999993,9.9059493318,0.319999993,-0.0940506682,0.0314986669,-0.00944957417,0.0
10.0,5.0,10.319999993,4.9529746659,0.319999993,-0.0470253341,0.0314986669,-0.00944957417,0.0
10.0,0.0,10.319999993,-1.18255138e-17,0.319999993,-1.18255138e-17,0.0314986669,-0.00944957417,0.0
15.0,50.0,15.479999989,49.529746652,0.479999989,-0.470253348,0.0314986669,-0.00944957417,0.0
15.0,45.0,15.479999989,44.576771975,0.479999989,-0.423228025,0.0314986669,-0.00944957417,0.0
15.0,40.0,15.479999989,39.623797327,0.479999989,-0.376202673,0.0314986669,-0.00944957417,0.0
15.0,35.0,15.479999989,34.67082265,0.479999989,-0.32917735,0.0314986669,-0.00944957417,0.0
15.0,30.0,15.479999989,29.717848003,0.479999989,-0.282151997,0.0314986669,-0.00944957417,0.0
15.0,25.0,15.479999989,24.764873326,0.479999989,-0.235126674,0.0314986669,-0.00944957417,0.0
15.0,20.0,15.479999989,19.811898664,0.479999989,-0.188101336,0.0314986669,-0.00944957417,0.0
15.0,15.0,15.479999989,14.858924001,0.479999989,-0.141075999,0.0314986669,-0.00944957417,0.0
15.0,10.0,15.479999989,9.9059493318,0.479999989,-0.0940506682,0.0314986669,-0.00944957417,0.0
15.0,5.0,15.479999989,4.9529746659,0.479999989,-0.0470253341,0.0314986669,-0.00944957417,0.0
15.0,0.0,15.479999989,-1.20377072e-17,0.479999989,-1.20377072e-17,0.0314986669,-0.00944957417,0.0
20.0,50.0,20.639999986,49.529746652,0.639999986,-0.470253348,0.0314986669,-0.00944957417,0.0
20.0,45.0,20.639999986,44.576771975,0.639999986,-0.423228025,0.0314986669,-0.00944957417,0.0
