X (original),Y (original),X (deformed),Y (deformed),U1,U2,E11,E22,E12
0.0,50.0,5.143052800000001e-37,49.703841507,5.143052800000001e-37,-0.296158493,0.0198026281,-0.00594078144,0.0
0.0,45.0,3.39801989e-33,44.733457357,3.39801989e-33,-0.266542643,0.0198026281,-0.00594078144,0.0
0.0,40.0,3.39801989e-33,39.763073191,3.39801989e-33,-0.236926809,0.0198026281,-0.00594078144,0.0
0.0,35.0,3.39801989e-33,34.792689055,3.39801989e-33,-0.207310945,0.0198026281,-0.00594078144,0.0
0.0,30.0,3.39801989e-33,29.822304904,3.39801989e-33,-0.177695096,0.0198026281,-0.00594078144,0.0
0.0,25.0,3.39801989e-33,24.851920754,3.39801989e-33,-0.148079246,0.0198026281,-0.00594078144,0.0
0.0,20.0,3.39801989e-33,19.881536596,3.39801989e-33,-0.118463404,0.0198026281,-0.00594078144,0.0
0.0,15.0,3.39801989e-33,14.9111524522,3.39801989e-33,-0.0888475478,0.0198026281,-0.00594078144,0.0
0.0,10.0,3.39801989e-33,9.9407682978,3.39801989e-33,-0.0592317022,0.0198026281,-0.00594078144,0.0
0.0,5.0,3.39801989e-33,4.9703841489,3.39801989e-33,-0.0296158511,0.0198026281,-0.00594078144,0.0
0.0,0.0,5.143052800000001e-37,1.75907306e-36,5.143052800000001e-37,1.75907306e-36,0.0198026281,-0.00594078144,0.0
5.0,50.0,5.100000001,49.703841507,0.100000001,-0.296158493,0.0198026281,-0.00594078144,0.0
5.0,45.0,5.100000001,44.733457357,0.100000001,-0.266542643,0.0198026281,-0.00594078144,0.0
5.0,40.0,5.100000001,39.763073191,0.100000001,-0.236926809,0.0198026281,-0.00594078144,0.0
5.0,35.0,5.100000001,34.792689055,0.100000001,-0.207310945,0.0198026281,-0.00594078144,0.0
5.0,30.0,5.100000001,29.822304904,0.100000001,-0.177695096,0.0198026281,-0.00594078144,0.0
5.0,25.0,5.100000001,24.851920754,0.100000001,-0.148079246,0.0198026281,-0.00594078144,0.0
5.0,20.0,5.100000001,19.881536596,0.100000001,-0.118463404,0.0198026281,-0.00594078144,0.0
5.0,15.0,5.100000001,14.9111524522,0.100000001,-0.0888475478,0.0198026281,-0.00594078144,0.0
5.0,10.0,5.100000001,9.9407682978,0.100000001,-0.0592317022,0.0198026281,-0.00594078144,0.0
5.0,5.0,5.100000001,4.9703841489,0.100000001,-0.0296158511,0.0198026281,-0.00594078144,0.0
5.0,0.0,5.100000001,2.08615596e-17,0.100000001,2.08615596e-17,0.0198026281,-0.00594078144,0.0
10.0,50.0,10.200000003,49.703841507,0.200000003,-0.296158493,0.0198026281,-0.00594078144,0.0
10.0,45.0,10.200000003,44.733457357,0.200000003,-0.266542643,0.0198026281,-0.00594078144,0.0
10.0,40.0,10.200000003,39.763073191,0.200000003,-0.236926809,0.0198026281,-0.00594078144,0.0
10.0,35.0,10.200000003,34.792689055,0.200000003,-0.207310945,0.0198026281,-0.00594078144,0.0
10.0,30.0,10.200000003,29.822304904,0.200000003,-0.177695096,0.0198026281,-0.00594078144,0.0
10.0,25.0,10.200000003,24.851920754,0.200000003,-0.148079246,0.0198026281,-0.00594078144,0.0
10.0,20.0,10.200000003,19.881536596,0.200000003,-0.118463404,0.0198026281,-0.00594078144,0.0
10.0,15.0,10.200000003,14.9111524522,0.200000003,-0.0888475478,0.0198026281,-0.00594078144,0.0
10.0,10.0,10.200000003,9.9407682978,0.200000003,-0.0592317022,0.0198026281,-0.00594078144,0.0
10.0,5.0,10.200000003,4.9703841489,0.200000003,-0.0296158511,0.0198026281,-0.00594078144,0.0
10.0,0.0,10.200000003,2.1707280599999998e-17,0.200000003,2.1707280599999998e-17,0.0198026281,-0.00594078144,0.0
15.0,50.0,15.300000012,49.703841507,0.300000012,-0.296158493,0.0198026281,-0.00594078144,0.0
15.0,45.0,15.300000012,44.733457357,0.300000012,-0.266542643,0.0198026281,-0.00594078144,0.0
15.0,40.0,15.300000012,39.763073191,0.300000012,-0.236926809,0.0198026281,-0.00594078144,0.0
15.0,35.0,15.300000012,34.792689055,0.300000012,-0.207310945,0.0198026281,-0.00594078144,0.0
15.0,30.0,15.300000012,29.822304904,0.300000012,-0.177695096,0.0198026281,-0.00594078144,0.0
15.0,25.0,15.300000012,24.851920754,0.300000012,-0.148079246,0.0198026281,-0.00594078144,0.0
15.0,20.0,15.300000012,19.881536596,0.300000012,-0.118463404,0.0198026281,-0.00594078144,0.0
15.0,15.0,15.300000012,14.9111524522,0.300000012,-0.0888475478,0.0198026281,-0.00594078144,0.0
15.0,10.0,15.300000012,9.9407682978,0.300000012,-0.0592317022,0.0198026281,-0.00594078144,0.0
15.0,5.0,15.300000012,4.9703841489,0.300000012,-0.0296158511,0.0198026281,-0.00594078144,0.0
15.0,0.0,15.300000012,-1.1752709499999998e-17,0.300000012,-1.1752709499999998e-17,0.0198026281,-0.00594078144,0.0
20.0,50.0,20.400000006,49.703841507,0.400000006,-0.296158493,0.0198026281,-0.00594078144,0.0
20.0,45.0,20.400000006,44.733457357,0.400000006,-0.266542643,0.0198026281,-0.00594078144,0.0
