X (original),Y (original),X (deformed),Y (deformed),U1,U2,E11,E22,E12
0.0,50.0,1.88742258e-37,49.821391284,1.88742258e-37,-0.178608716,0.0119285705,-0.00357856974,0.0
0.0,45.0,2.06293473e-33,44.839252159,2.06293473e-33,-0.160747841,0.0119285705,-0.00357856974,0.0
0.0,40.0,2.06293473e-33,39.857113019,2.06293473e-33,-0.142886981,0.0119285705,-0.00357856974,0.0
0.0,35.0,2.06293473e-33,34.874973893,2.06293473e-33,-0.125026107,0.0119285705,-0.00357856974,0.0
0.0,30.0,2.06293473e-33,29.892834768,2.06293473e-33,-0.107165232,0.0119285705,-0.00357856974,0.0
0.0,25.0,2.06293473e-33,24.9106956422,2.06293473e-33,-0.0893043578,0.0119285705,-0.00357856974,0.0
0.0,20.0,2.06293473e-33,19.9285565093,2.06293473e-33,-0.0714434907,0.0119285705,-0.00357856974,0.0
0.0,15.0,2.06293473e-33,14.9464173838,2.06293473e-33,-0.0535826162,0.0119285705,-0.00357856974,0.0
0.0,10.0,2.06293473e-33,9.9642782547,2.06293473e-33,-0.0357217453,0.0119285705,-0.00357856974,0.0
0.0,5.0,2.06293473e-33,4.9821391273,2.06293473e-33,-0.0178608727,0.0119285705,-0.00357856974,0.0
0.0,0.0,1.88742258e-37,6.389751940000001e-37,1.88742258e-37,6.389751940000001e-37,0.0119285705,-0.00357856974,0.0
5.0,50.0,5.0599999987,49.821391284,0.0599999987,-0.178608716,0.0119285705,-0.00357856974,0.0
5.0,45.0,5.0599999987,44.839252159,0.0599999987,-0.160747841,0.0119285705,-0.00357856974,0.0
5.0,40.0,5.0599999987,39.857113019,0.0599999987,-0.142886981,0.0119285705,-0.00357856974,0.0
5.0,35.0,5.0599999987,34.874973893,0.0599999987,-0.125026107,0.0119285705,-0.00357856974,0.0
5.0,30.0,5.0599999987,29.892834768,0.0599999987,-0.107165232,0.0119285705,-0.00357856974,0.0
5.0,25.0,5.0599999987,24.9106956422,0.0599999987,-0.0893043578,0.0119285705,-0.00357856974,0.0
5.0,20.0,5.0599999987,19.9285565093,0.0599999987,-0.0714434907,0.0119285705,-0.00357856974,0.0
5.0,15.0,5.0599999987,14.9464173838,0.0599999987,-0.0535826162,0.0119285705,-0.00357856974,0.0
5.0,10.0,5.0599999987,9.9642782547,0.0599999987,-0.0357217453,0.0119285705,-0.00357856974,0.0
5.0,5.0,5.0599999987,4.9821391273,0.0599999987,-0.0178608727,0.0119285705,-0.00357856974,0.0
5.0,0.0,5.0599999987,-7.69405107e-18,0.0599999987,-7.69405107e-18,0.0119285705,-0.00357856974,0.0
10.0,50.0,10.119999997,49.821391284,0.119999997,-0.178608716,0.0119285705,-0.00357856974,0.0
10.0,45.0,10.119999997,44.839252159,0.119999997,-0.160747841,0.0119285705,-0.00357856974,0.0
10.0,40.0,10.119999997,39.857113019,0.119999997,-0.142886981,0.0119285705,-0.00357856974,0.0
10.0,35.0,10.119999997,34.874973893,0.119999997,-0.125026107,0.0119285705,-0.00357856974,0.0
10.0,30.0,10.119999997,29.892834768,0.119999997,-0.107165232,0.0119285705,-0.00357856974,0.0
10.0,25.0,10.119999997,24.9106956422,0.119999997,-0.0893043578,0.0119285705,-0.00357856974,0.0
10.0,20.0,10.119999997,19.9285565093,0.119999997,-0.0714434907,0.0119285705,-0.00357856974,0.0
10.0,15.0,10.119999997,14.9464173838,0.119999997,-0.0535826162,0.0119285705,-0.00357856974,0.0
10.0,10.0,10.119999997,9.9642782547,0.119999997,-0.0357217453,0.0119285705,-0.00357856974,0.0
10.0,5.0,10.119999997,4.9821391273,0.119999997,-0.0178608727,0.0119285705,-0.00357856974,0.0
10.0,0.0,10.119999997,7.0619974e-18,0.119999997,7.0619974e-18,0.0119285705,-0.00357856974,0.0
15.0,50.0,15.180000007,49.821391284,0.180000007,-0.178608716,0.0119285705,-0.00357856974,0.0
15.0,45.0,15.180000007,44.839252159,0.180000007,-0.160747841,0.0119285705,-0.00357856974,0.0
15.0,40.0,15.180000007,39.857113019,0.180000007,-0.142886981,0.0119285705,-0.00357856974,0.0
15.0,35.0,15.180000007,34.874973893,0.180000007,-0.125026107,0.0119285705,-0.00357856974,0.0
15.0,30.0,15.180000007,29.892834768,0.180000007,-0.107165232,0.0119285705,-0.00357856974,0.0
15.0,25.0,15.180000007,24.9106956422,0.180000007,-0.0893043578,0.0119285705,-0.00357856974,0.0
15.0,20.0,15.180000007,19.9285565093,0.180000007,-0.0714434907,0.0119285705,-0.00357856974,0.0
15.0,15.0,15.180000007,14.9464173838,0.180000007,-0.0535826162,0.0119285705,-0.00357856974,0.0
15.0,10.0,15.180000007,9.9642782547,0.180000007,-0.0357217453,0.0119285705,-0.00357856974,0.0
15.0,5.0,15.180000007,4.9821391273,0.180000007,-0.0178608727,0.0119285705,-0.00357856974,0.0
15.0,0.0,15.180000007,1.71737105e-17,0.180000007,1.71737105e-17,0.0119285705,-0.00357856974,0.0
20.0,50.0,20.239999995,49.821391284,0.239999995,-0.178608716,0.0119285705,-0.00357856974,0.0
20.0,45.0,20.239999995,44.839252159,0.239999995,-0.160747841,0.0119285705,-0.00357856974,0.0
20.0,40.0,20.239999995,39.857113019,0.239999995,-0.142886981,0.0119285705,-0.00357856974,0.0
20.0,35.0,20.239999995,34.874973893,0.239999995,-0.125026107,0.0119285705,-0.00357856974,0.0
20.0,30.0,20.239999995,29.892834768,0.239999995,-0.107165232,0.0119285705,-0.00357856974,0.0
20.0,25.0,20.239999995,24.9106956422,0.239999995,-0.0893043578,0.0119285705,-0.00357856974,0.0
20.0,20.0,20.239999995,19.9285565093,0.239999995,-0.0714434907,0.0119285705,-0.00357856974,0.0
20.0,15.0,20.239999995,14.9464173838,0.239999995,-0.0535826162,0.0119285705,-0.00357856974,0.0
20.0,10.0,20.239999995,9.9642782547,0.239999995,-0.0357217453,0.0119285705,-0.00357856974,0.0
20.0,5.0,20.239999995,4.9821391273,0.239999995,-0.0178608727,0.0119285705,-0.00357856974,0.0
20.0,0.0,20.239999995,3.7798345699999996e-17,0.239999995,3.7798345699999996e-17,0.0119285705,-0.00357856974,0.0
25.0,50.0,25.300000012,49.821391284,0.300000012,-0.178608716,0.0119285705,-0.00357856974,0.0
25.0,45.0,25.300000012,44.839252159,0.300000012,-0.160747841,0.0119285705,-0.00357856974,0.0
25.0,40.0,25.300000012,39.857113019,0.300000012,-0.142886981,0.0119285705,-0.00357856974,0.0
25.0,35.0,25.300000012,34.874973893,0.300000012,-0.125026107,0.0119285705,-0.00357856974,0.0
25.0,30.0,25.300000012,29.892834768,0.300000012,-0.107165232,0.0119285705,-0.00357856974,0.0
